event_id,origin_time,origin_year,magnitude,magnitude_type,depth_km,latitude,longitude,region_code,num_responses,max_cdi,severe_label,sequence_id,role
us6000k67y,2023-04-21T22:19:48Z,2023,5.5,mww,13.812,35.0264,15.2188,G+030+0010,38,4.7,0,SEQ_us6000k67y,external_temporal_holdout
us7000jvl3,2023-04-24T20:00:57Z,2023,7.1,mww,34.0,-0.8082,98.5112,G-010+0090,80,9.1,1,SEQ_us7000jvl3,external_temporal_holdout
us7000jvqd,2023-04-25T05:36:00Z,2023,5.2,mww,68.886,-2.8231,-79.8374,G-010-0080,25,3.8,0,SEQ_us7000jvqd,external_temporal_holdout
us7000jvwe,2023-04-25T22:16:14Z,2023,5.4,mww,21.638,-40.2601,176.5323,G-050+0170,31,5.8,0,SEQ_us7000jvwe,external_temporal_holdout
us7000jvwg,2023-04-25T22:19:01Z,2023,5.3,mb,20.171,-40.3152,176.5877,G-050+0170,10,4.3,0,SEQ_us7000jvwe,external_temporal_holdout
us7000jw42,2023-04-26T20:00:34Z,2023,5.1,mww,116.496,36.4294,26.3159,G+030+0020,36,4.5,0,SEQ_us7000jw42,external_temporal_holdout
us7000jw73,2023-04-27T06:07:13Z,2023,5.0,mww,85.853,-35.6137,-71.3001,G-040-0080,16,4.3,0,SEQ_us7000jw73,external_temporal_holdout
us7000jwqp,2023-04-28T16:00:29Z,2023,5.2,mww,89.364,13.6644,120.6333,G+010+0120,26,3.8,0,SEQ_us7000jwqp,external_temporal_holdout
us7000jxag,2023-05-01T03:22:10Z,2023,5.9,mww,9.0,26.0161,128.4753,G+020+0120,10,3.1,0,SEQ_us7000jxag,external_temporal_holdout
us7000jxn2,2023-05-03T02:12:28Z,2023,5.0,mww,79.43,9.3732,-78.541,G+000-0080,16,3.1,0,SEQ_us7000jxn2,external_temporal_holdout
us6000k9mb,2023-05-05T05:42:04Z,2023,6.2,mww,10.0,37.5476,137.2994,G+030+0130,55,7.9,1,SEQ_us6000k9mb,external_temporal_holdout
us6000k9qv,2023-05-05T11:37:09Z,2023,5.6,mww,186.0,-37.242,177.2433,G-040+0170,11,4.1,0,SEQ_us6000k9qv,external_temporal_holdout
us6000k9rh,2023-05-05T12:58:03Z,2023,5.6,mwb,10.0,37.4872,137.2752,G+030+0130,18,7.2,1,SEQ_us6000k9mb,external_temporal_holdout
us6000kaam,2023-05-08T00:51:55Z,2023,5.2,mww,90.32,-2.7506,-78.9272,G-010-0080,34,4.6,0,SEQ_us6000kaam,external_temporal_holdout
us6000kawn,2023-05-10T16:02:00Z,2023,7.6,mww,210.0,-15.6278,-174.4925,G-020-0180,26,8.1,1,SEQ_us6000kawn,external_temporal_holdout
us6000kayd,2023-05-10T19:16:42Z,2023,5.2,mwr,39.454,35.1171,140.0913,G+030+0140,123,5.7,0,SEQ_us6000kayd,external_temporal_holdout
nc73886731,2023-05-11T23:19:41Z,2023,5.48,mw,5.85,40.2041667,-121.1095,G+040-0130,7030,6.1,1,SEQ_nc73886731,external_temporal_holdout
us6000kbcl,2023-05-12T08:02:31Z,2023,5.5,mww,10.806,12.4049,144.1714,G+010+0140,12,3.4,0,SEQ_us6000kbcl,external_temporal_holdout
nc73887046,2023-05-12T10:18:41Z,2023,5.16,mw,6.06,40.196,-121.0998333,G+040-0130,1350,6.2,1,SEQ_nc73886731,external_temporal_holdout
us6000kcnb,2023-05-17T23:01:59Z,2023,6.4,mww,252.0,15.1066,-90.8052,G+010-0100,57,4.8,0,SEQ_us6000kcnb,external_temporal_holdout
us6000kcxi,2023-05-18T18:58:51Z,2023,5.1,mww,10.789,34.9922,24.8491,G+030+0020,43,6.0,1,SEQ_us6000kcxi,external_temporal_holdout
us6000kd0n,2023-05-19T02:57:03Z,2023,7.7,mww,18.053,-23.2063,170.7423,G-030+0170,44,5.2,0,SEQ_us6000kd0n,external_temporal_holdout
nc73890906,2023-05-21T18:44:01Z,2023,5.58,mw,10.0,40.3775,-125.5628333,G+040-0130,623,5.7,0,SEQ_nc73890906,external_temporal_holdout
us6000kdu2,2023-05-22T07:42:40Z,2023,5.1,mww,10.0,34.4462,139.3058,G+030+0130,15,3.1,0,SEQ_us6000kdu2,external_temporal_holdout
us7000k3h5,2023-05-24T15:49:34Z,2023,6.2,mww,158.0,-6.9484,129.5293,G-010+0120,27,3.9,0,SEQ_us7000k3h5,external_temporal_holdout
us7000k3n3,2023-05-25T03:05:32Z,2023,6.5,mww,13.0,8.9223,-77.0904,G+000-0080,124,6.4,1,SEQ_us7000k3n3,external_temporal_holdout
us7000k46f,2023-05-26T10:03:24Z,2023,6.1,mww,42.0,35.5294,140.5281,G+030+0140,190,5.6,0,SEQ_us6000kayd,external_temporal_holdout
us7000k4kr,2023-05-28T05:49:56Z,2023,5.3,mww,230.416,36.6064,71.0508,G+030+0070,18,5.3,0,SEQ_us7000k4kr,external_temporal_holdout
us7000k4mu,2023-05-28T15:45:57Z,2023,5.2,mww,163.809,6.6964,-73.0303,G+000-0080,39,4.2,0,SEQ_us7000k4mu,external_temporal_holdout
us7000k51s,2023-05-30T16:51:35Z,2023,5.5,mww,24.602,-20.7038,-70.6344,G-030-0080,25,6.1,1,SEQ_us7000k51s,external_temporal_holdout
us7000k62d,2023-06-03T10:08:33Z,2023,5.0,mww,100.084,-20.6949,-68.7311,G-030-0070,14,4.0,0,SEQ_us7000k62d,external_temporal_holdout
us7000k6xu,2023-06-07T17:04:55Z,2023,5.6,mww,18.0,-8.8517,110.7921,G-010+0110,30,4.6,0,SEQ_us7000k6xu,external_temporal_holdout
us7000k7su,2023-06-11T09:54:44Z,2023,6.2,mww,121.0,42.5268,141.9005,G+040+0140,40,6.4,1,SEQ_us7000k7su,external_temporal_holdout
us7000k850,2023-06-13T08:03:40Z,2023,5.2,mww,10.0,33.1191,75.9074,G+030+0070,60,6.8,1,SEQ_us7000k850,external_temporal_holdout
us7000k8jz,2023-06-15T02:19:23Z,2023,6.2,mww,112.0,13.7629,120.7203,G+010+0120,209,6.1,1,SEQ_us7000k8jz,external_temporal_holdout
us7000k8qh,2023-06-15T18:06:28Z,2023,7.2,mww,179.0,-22.9936,-177.1067,G-030-0180,10,7.6,1,SEQ_us7000k8qh,external_temporal_holdout
us7000k8rm,2023-06-15T19:07:34Z,2023,5.4,mww,41.754,-34.5251,-71.882,G-040-0080,24,5.3,0,SEQ_us7000k8rm,external_temporal_holdout
us7000k8uw,2023-06-16T04:46:11Z,2023,5.0,mb,10.0,24.7339,92.0224,G+020+0090,78,7.4,1,SEQ_us7000k8uw,external_temporal_holdout
us7000k9bu,2023-06-18T09:10:28Z,2023,5.1,mww,26.6,-0.6767,-77.5799,G-010-0080,19,4.6,0,SEQ_us7000k9bu,external_temporal_holdout
ak0237rn9mb0,2023-06-18T09:14:31Z,2023,5.0,mww,84.2,58.1016,-154.6028,G+050-0160,66,3.8,0,SEQ_ak0237rn9mb0,external_temporal_holdout
us7000k9f0,2023-06-18T20:30:21Z,2023,6.4,mww,4.0,23.1671,-108.6922,G+020-0110,27,3.1,0,SEQ_us7000k9f0,external_temporal_holdout
us7000k9he,2023-06-19T01:40:24Z,2023,5.6,mww,13.518,15.2546,96.2895,G+010+0090,17,3.4,0,SEQ_us7000k9he,external_temporal_holdout
us7000ka8v,2023-06-22T01:24:16Z,2023,5.0,mww,37.098,26.3496,127.8415,G+020+0120,18,4.3,0,SEQ_us7000ka8v,external_temporal_holdout
us6000kp2e,2023-06-30T12:57:42Z,2023,5.9,mww,76.421,-8.6478,110.0229,G-010+0110,77,6.8,1,SEQ_us7000k6xu,external_temporal_holdout
us6000kpls,2023-07-02T10:27:43Z,2023,6.9,mww,229.0,-17.881,-174.9484,G-020-0180,21,3.9,0,SEQ_us6000kpls,external_temporal_holdout
us6000kpxj,2023-07-03T20:01:49Z,2023,5.3,mww,53.0,41.7302,49.2849,G+040+0040,116,7.1,1,SEQ_us6000kpxj,external_temporal_holdout
us6000kr5g,2023-07-09T17:11:33Z,2023,5.7,mww,99.0,-33.2105,-70.3351,G-040-0080,137,5.6,0,SEQ_us6000kr5g,external_temporal_holdout
us6000kr82,2023-07-09T22:22:59Z,2023,5.2,mww,5.0,64.0461,-22.1636,G+060-0030,50,3.8,0,SEQ_us6000kr82,external_temporal_holdout
us7000keq3,2023-07-10T20:28:26Z,2023,6.6,mww,14.0,20.0634,-61.1021,G+020-0070,417,6.0,1,SEQ_us7000keq3,external_temporal_holdout
us7000kfnc,2023-07-14T09:29:00Z,2023,6.3,mww,34.0,14.9004,-93.9011,G+010-0100,34,7.9,1,SEQ_us7000kfnc,external_temporal_holdout
us7000kg30,2023-07-16T06:48:21Z,2023,7.2,mww,25.0,54.3926,-160.762,G+050-0170,165,7.2,1,SEQ_us7000kg30,external_temporal_holdout
us7000kg5l,2023-07-16T13:44:34Z,2023,5.1,mww,62.74,18.3051,-100.8784,G+010-0110,11,3.4,0,SEQ_us7000kg5l,external_temporal_holdout
us7000kg9g,2023-07-17T03:05:11Z,2023,6.6,mww,186.0,-38.1862,-70.4427,G-040-0080,447,6.6,1,SEQ_us7000kg9g,external_temporal_holdout
us7000kgpb,2023-07-19T00:22:07Z,2023,6.5,mww,70.808,12.8,-88.0796,G+010-0090,202,8.2,1,SEQ_us7000kgpb,external_temporal_holdout
us7000kgr8,2023-07-19T02:46:57Z,2023,5.0,mb,71.486,12.842,-88.2108,G+010-0090,13,3.8,0,SEQ_us7000kgpb,external_temporal_holdout
us7000khss,2023-07-23T12:33:29Z,2023,5.1,mb,96.623,-8.6271,111.1186,G-010+0110,13,3.8,0,SEQ_us7000khss,external_temporal_holdout
us7000ki5u,2023-07-25T05:44:51Z,2023,5.5,mww,13.116,37.5794,35.9482,G+030+0030,29,6.4,1,SEQ_us7000ki5u,external_temporal_holdout
ak0239lyp68s,2023-07-28T19:11:22Z,2023,5.0,mww,106.6,59.0039,-153.9767,G+050-0160,195,3.8,0,SEQ_ak0239lyp68s,external_temporal_holdout
us6000kx3e,2023-08-01T17:15:25Z,2023,5.6,mww,7.0,15.2211,39.5264,G+010+0030,10,6.7,1,SEQ_us6000kx3e,external_temporal_holdout
us6000kxme,2023-08-03T19:33:50Z,2023,5.6,mww,35.0,54.6385,-161.0718,G+050-0170,12,3.8,0,SEQ_us7000kg30,external_temporal_holdout
us6000ky4d,2023-08-05T16:01:49Z,2023,5.8,mww,209.0,36.4504,70.7227,G+030+0070,25,5.4,0,SEQ_us6000ky4d,external_temporal_holdout
us6000ky5l,2023-08-05T18:33:59Z,2023,5.4,mww,18.0,37.2306,116.3908,G+030+0110,62,9.1,1,SEQ_us6000ky5l,external_temporal_holdout
us6000ky6d,2023-08-05T21:34:43Z,2023,5.2,mww,10.0,-33.7603,118.2467,G-040+0110,252,4.4,0,SEQ_us6000ky6d,external_temporal_holdout
us6000kyph,2023-08-08T18:38:54Z,2023,6.1,mww,42.0,-15.2082,-173.1883,G-020-0180,16,3.4,0,SEQ_us6000kyph,external_temporal_holdout
us6000kytu,2023-08-09T09:20:28Z,2023,5.7,mww,439.0,13.3986,144.1398,G+010+0140,33,3.4,0,SEQ_us6000kytu,external_temporal_holdout
us6000kyty,2023-08-09T09:33:26Z,2023,5.8,mww,103.0,16.1516,-93.7276,G+010-0100,31,5.0,0,SEQ_us6000kyty,external_temporal_holdout
us6000kz45,2023-08-10T17:48:01Z,2023,5.2,mww,10.0,38.2665,38.2011,G+030+0030,12,5.9,0,SEQ_us6000kz45,external_temporal_holdout
us6000kz5m,2023-08-10T23:53:19Z,2023,5.1,mww,181.278,-40.2095,173.5365,G-050+0170,45,4.0,0,SEQ_us6000kz5m,external_temporal_holdout
us6000kznp,2023-08-13T07:49:31Z,2023,5.1,mb,10.0,35.2795,23.8505,G+030+0020,79,4.3,0,SEQ_us6000kznp,external_temporal_holdout
us6000kzvl,2023-08-14T14:49:48Z,2023,5.3,mww,36.648,24.9796,92.2481,G+020+0090,163,6.3,1,SEQ_us6000kzvl,external_temporal_holdout
us7000knq0,2023-08-16T12:47:39Z,2023,6.5,mww,188.0,-13.8882,167.2249,G-020+0160,10,6.6,1,SEQ_us7000knq0,external_temporal_holdout
us7000knxb,2023-08-17T04:28:48Z,2023,5.4,mww,54.787,-7.4965,105.5471,G-010+0100,12,4.6,0,SEQ_us7000knxb,external_temporal_holdout
us7000kp2i,2023-08-17T17:04:48Z,2023,6.1,mww,10.0,4.3463,-73.6199,G+000-0080,332,7.1,1,SEQ_us7000kp2i,external_temporal_holdout
us7000kp2j,2023-08-17T17:17:17Z,2023,5.6,mww,10.0,4.258,-73.5289,G+000-0080,56,5.2,0,SEQ_us7000kp2i,external_temporal_holdout
us7000kp5l,2023-08-18T01:15:26Z,2023,5.0,mb,10.0,4.3633,-73.485,G+000-0080,57,5.3,0,SEQ_us7000kp2i,external_temporal_holdout
ci39645386,2023-08-20T21:41:00Z,2023,5.08,mw,4.84,34.4085,-119.1883333,G+030-0120,20504,5.9,0,SEQ_ci39645386,external_temporal_holdout
us7000kpt4,2023-08-21T05:24:12Z,2023,5.4,mww,40.35,-3.1989,-79.9653,G-010-0080,37,7.3,1,SEQ_us7000kpt4,external_temporal_holdout
us7000kqbg,2023-08-23T14:02:09Z,2023,5.2,mww,85.029,-20.4159,-69.1166,G-030-0070,17,4.5,0,SEQ_us7000kqbg,external_temporal_holdout
us7000kre0,2023-08-27T21:45:00Z,2023,5.7,mww,24.036,5.3394,-76.6839,G+000-0080,39,9.1,1,SEQ_us7000kre0,external_temporal_holdout
us7000krjx,2023-08-28T19:55:30Z,2023,7.1,mww,500.0,-6.7888,116.5211,G-010+0110,629,4.8,0,SEQ_us7000krjx,external_temporal_holdout
us7000krsj,2023-08-29T04:59:23Z,2023,5.5,mww,33.948,9.9367,-78.4562,G+000-0080,111,4.8,0,SEQ_us7000krsj,external_temporal_holdout
us7000kruj,2023-08-29T10:15:27Z,2023,5.2,mb,144.472,13.1887,143.8269,G+010+0140,14,3.8,0,SEQ_us6000kytu,external_temporal_holdout
us7000ktti,2023-09-06T23:48:04Z,2023,6.3,mww,36.0,-30.2737,-71.4817,G-040-0080,80,6.2,1,SEQ_us7000ktti,external_temporal_holdout
us7000ku47,2023-09-08T09:09:57Z,2023,6.6,mww,79.0,-32.7996,-179.3741,G-040-0180,22,3.8,0,SEQ_us7000ku47,external_temporal_holdout
us7000kub5,2023-09-08T15:53:18Z,2023,5.6,mww,14.0,19.3843,-105.0882,G+010-0110,37,4.2,0,SEQ_us7000kub5,external_temporal_holdout
us7000kubt,2023-09-08T16:37:11Z,2023,5.8,mww,13.0,19.436,-104.981,G+010-0110,57,8.1,1,SEQ_us7000kub5,external_temporal_holdout
us7000kufc,2023-09-08T22:11:01Z,2023,6.8,mww,19.0,31.058,-8.3847,G+030-0010,1988,6.9,1,SEQ_us7000kufc,external_temporal_holdout
us7000kufx,2023-09-09T00:06:14Z,2023,5.6,mww,512.824,-6.8316,116.5593,G-010+0110,10,3.8,0,SEQ_us7000krjx,external_temporal_holdout
us7000kv0k,2023-09-11T12:51:33Z,2023,6.0,mww,151.0,1.1246,127.4888,G+000+0120,10,4.1,0,SEQ_us7000kv0k,external_temporal_holdout
us7000kv7t,2023-09-12T04:58:37Z,2023,5.3,mww,110.914,-20.6565,-68.5181,G-030-0070,16,4.8,0,SEQ_us7000kqbg,external_temporal_holdout
us7000kv90,2023-09-12T11:03:17Z,2023,6.2,mww,31.11,19.2355,121.2293,G+010+0120,17,5.0,0,SEQ_us7000kv90,external_temporal_holdout
us7000kvhq,2023-09-13T11:36:54Z,2023,5.2,mww,45.099,-9.6539,159.8291,G-010+0150,12,4.2,0,SEQ_us7000kvhq,external_temporal_holdout
us7000kvnq,2023-09-14T07:01:04Z,2023,5.1,mww,158.809,6.7906,-73.0327,G+000-0080,19,4.9,0,SEQ_us7000kvnq,external_temporal_holdout
us7000kvqy,2023-09-14T14:25:06Z,2023,5.2,mww,10.0,5.2515,-76.7301,G+000-0080,10,4.1,0,SEQ_us7000kre0,external_temporal_holdout
us7000kwaz,2023-09-17T11:28:11Z,2023,5.5,mww,10.0,50.8131,-130.3127,G+050-0140,10,3.1,0,SEQ_us7000kwaz,external_temporal_holdout
us7000kwdw,2023-09-18T03:10:14Z,2023,5.1,mww,10.0,44.0201,11.6768,G+040+0010,67,6.1,1,SEQ_us7000kwdw,external_temporal_holdout
us7000kwg2,2023-09-18T13:21:23Z,2023,6.3,mww,176.0,26.5312,125.2312,G+020+0120,42,4.3,0,SEQ_us7000kwg2,external_temporal_holdout
us7000kwis,2023-09-18T19:33:03Z,2023,5.5,mww,51.0,38.5226,141.6584,G+030+0140,15,3.8,0,SEQ_us7000kwis,external_temporal_holdout
us7000kwrq,2023-09-19T21:14:49Z,2023,5.5,mww,11.712,-43.704,171.1198,G-050+0170,35,4.6,0,SEQ_us7000kwrq,external_temporal_holdout
us7000kx26,2023-09-21T09:48:23Z,2023,5.0,mb,151.861,13.8086,144.6809,G+010+0140,33,4.1,0,SEQ_us7000kx26,external_temporal_holdout
us7000kxe7,2023-09-22T14:59:16Z,2023,5.8,mww,147.0,-7.0623,129.7277,G-010+0120,20,3.8,0,SEQ_us7000kxe7,external_temporal_holdout
us6000lc08,2023-10-01T04:00:24Z,2023,5.3,mb,113.044,-6.9332,106.7791,G-010+0100,11,3.4,0,SEQ_us6000lc08,external_temporal_holdout
us6000lcgj,2023-10-03T09:21:03Z,2023,5.7,mww,13.0,29.4973,81.242,G+020+0080,131,8.0,1,SEQ_us6000lcgj,external_temporal_holdout
us6000lcri,2023-10-04T11:21:47Z,2023,6.4,mww,113.0,5.3171,126.0438,G+000+0120,45,5.3,0,SEQ_us6000lcri,external_temporal_holdout
us6000ldny,2023-10-07T05:06:55Z,2023,5.9,mww,108.0,17.0471,-95.0442,G+010-0100,112,6.8,1,SEQ_us6000ldny,external_temporal_holdout
us6000ldpm,2023-10-07T07:12:49Z,2023,6.3,mww,8.0,34.5442,61.8891,G+030+0060,11,9.1,1,SEQ_us6000ldpm,external_temporal_holdout
us6000ldqf,2023-10-07T08:40:11Z,2023,6.9,mww,52.0,-5.4749,146.1439,G-010+0140,27,7.7,1,SEQ_us6000ldqf,external_temporal_holdout
us6000lec2,2023-10-09T18:23:09Z,2023,5.0,mww,6.462,49.095,21.7882,G+040+0020,469,5.9,0,SEQ_us6000lec2,external_temporal_holdout
us6000len8,2023-10-11T00:41:55Z,2023,6.3,mww,8.0,34.5364,62.0509,G+030+0060,54,6.9,1,SEQ_us6000ldpm,external_temporal_holdout
us6000leqs,2023-10-11T10:36:56Z,2023,5.2,mww,16.025,23.2664,121.3166,G+020+0120,40,4.5,0,SEQ_us6000leqs,external_temporal_holdout
us6000lf92,2023-10-13T00:24:16Z,2023,5.0,mww,10.0,13.7815,120.8353,G+010+0120,38,6.4,1,SEQ_us6000lf92,external_temporal_holdout
us6000lfn5,2023-10-15T03:36:00Z,2023,6.3,mww,9.0,34.6529,62.1244,G+030+0060,39,8.7,1,SEQ_us6000ldpm,external_temporal_holdout
us6000lfq9,2023-10-15T11:15:37Z,2023,5.3,mww,10.0,31.0601,49.4494,G+030+0040,13,5.6,0,SEQ_us6000lfq9,external_temporal_holdout
us6000lfvn,2023-10-16T11:35:30Z,2023,6.4,mww,174.0,52.5592,-176.924,G+050-0180,12,4.9,0,SEQ_us6000lfvn,external_temporal_holdout
us6000lgpg,2023-10-19T18:58:51Z,2023,5.9,mww,8.494,7.4623,126.3516,G+000+0120,17,6.4,1,SEQ_us6000lgpg,external_temporal_holdout
us6000lh55,2023-10-21T10:45:58Z,2023,5.2,mww,10.0,9.4763,-83.6299,G+000-0090,70,5.2,0,SEQ_us6000lh55,external_temporal_holdout
us6000lh8c,2023-10-22T01:54:21Z,2023,5.2,mb,25.706,27.8879,84.7252,G+020+0080,87,4.3,0,SEQ_us6000lh8c,external_temporal_holdout
us7000l5vd,2023-10-23T23:05:24Z,2023,5.9,mww,31.0,24.0413,122.6384,G+020+0120,51,5.7,0,SEQ_us7000l5vd,external_temporal_holdout
ak023dtuk2yv,2023-10-28T03:01:49Z,2023,5.1,mww,7.2,59.0183,-136.4596,G+050-0140,283,4.1,0,SEQ_ak023dtuk2yv,external_temporal_holdout
ak023dtut7mp,2023-10-28T03:44:10Z,2023,5.3,mww,5.9,59.0033,-136.5501,G+050-0140,415,4.8,0,SEQ_ak023dtuk2yv,external_temporal_holdout
us7000l7jv,2023-10-30T15:57:20Z,2023,5.4,mww,10.0,18.1898,-76.607,G+010-0080,137,7.6,1,SEQ_us7000l7jv,external_temporal_holdout
us7000l7si,2023-10-31T12:33:43Z,2023,6.6,mww,34.0,-28.7431,-71.5573,G-030-0080,71,6.9,1,SEQ_us7000l7si,external_temporal_holdout
us7000l875,2023-11-01T21:52:16Z,2023,5.3,mww,50.606,13.5497,-90.7696,G+010-0100,21,3.8,0,SEQ_us7000l875,external_temporal_holdout
us7000l8ij,2023-11-03T06:26:38Z,2023,5.1,mww,10.365,38.6857,23.5581,G+030+0020,34,3.8,0,SEQ_us7000l8ij,external_temporal_holdout
us7000l8p5,2023-11-03T18:02:53Z,2023,5.7,mww,12.0,28.858,82.1531,G+020+0080,372,7.3,1,SEQ_us7000l8p5,external_temporal_holdout
us7000l94m,2023-11-06T10:46:39Z,2023,5.3,mb,10.0,28.8564,82.0652,G+020+0080,38,4.1,0,SEQ_us7000l8p5,external_temporal_holdout
us7000l951,2023-11-06T13:51:10Z,2023,5.1,mww,30.868,-33.0743,-71.9579,G-040-0080,61,6.3,1,SEQ_us7000l951,external_temporal_holdout
us7000l99x,2023-11-07T03:33:46Z,2023,5.0,mww,25.049,-0.9016,-79.2503,G-010-0080,39,4.8,0,SEQ_us7000l99x,external_temporal_holdout
tx2023vxae,2023-11-08T10:27:49Z,2023,5.2,ml(texnet),7.417,31.622,-103.982,G+030-0110,1640,6.1,1,SEQ_tx2023vxae,external_temporal_holdout
us7000la5h,2023-11-10T17:22:30Z,2023,5.0,mww,35.744,19.639,-71.6347,G+010-0080,102,6.4,1,SEQ_us7000la5h,external_temporal_holdout
us7000lac6,2023-11-11T12:35:30Z,2023,5.6,mww,26.0,-17.9168,168.1049,G-020+0160,32,6.0,1,SEQ_us7000lac6,external_temporal_holdout
us6000lp06,2023-11-17T01:37:11Z,2023,5.7,mww,15.733,21.217,99.3304,G+020+0090,69,7.4,1,SEQ_us6000lp06,external_temporal_holdout
us6000lp12,2023-11-17T08:14:10Z,2023,6.7,mww,52.0,5.5627,125.0013,G+000+0120,215,8.6,1,SEQ_us6000lp12,external_temporal_holdout
us6000lphm,2023-11-19T21:01:30Z,2023,5.8,mww,42.0,41.2349,142.214,G+040+0140,11,4.3,0,SEQ_us6000lphm,external_temporal_holdout
us6000lpjm,2023-11-20T04:57:44Z,2023,5.1,mww,107.456,11.4434,125.0377,G+010+0120,10,4.1,0,SEQ_us6000lpjm,external_temporal_holdout
us6000lquh,2023-11-26T09:39:48Z,2023,5.3,mww,106.987,26.8593,126.9983,G+020+0120,14,3.4,0,SEQ_us6000lquh,external_temporal_holdout
us7000lebr,2023-11-28T15:26:11Z,2023,5.1,mww,31.88,12.6842,-59.7331,G+010-0060,46,4.1,0,SEQ_us7000lebr,external_temporal_holdout
ak023fe4b796,2023-12-01T05:50:26Z,2023,5.1,mww,101.7,62.9574,-150.4351,G+060-0160,679,5.4,0,SEQ_ak023fe4b796,external_temporal_holdout
us7000lfaa,2023-12-02T03:35:33Z,2023,5.5,mww,45.057,23.1475,90.9317,G+020+0090,338,5.4,0,SEQ_us7000lfaa,external_temporal_holdout
us7000lfbb,2023-12-02T07:55:41Z,2023,5.8,mww,112.0,-19.2172,-69.1694,G-020-0070,25,4.6,0,SEQ_us7000lfbb,external_temporal_holdout
us7000lfbg,2023-12-02T08:48:24Z,2023,5.3,mww,43.18,16.6796,-61.221,G+010-0070,94,4.6,0,SEQ_us7000lfbg,external_temporal_holdout
us7000lff4,2023-12-02T14:37:04Z,2023,7.6,mww,40.0,8.5266,126.4161,G+000+0120,600,9.1,1,SEQ_us7000lff4,external_temporal_holdout
us7000lfi0,2023-12-02T16:03:41Z,2023,6.4,mww,35.0,8.4377,126.757,G+000+0120,19,7.0,1,SEQ_us7000lff4,external_temporal_holdout
us7000lfjr,2023-12-02T17:40:15Z,2023,6.1,mb,36.091,8.423,126.722,G+000+0120,11,5.2,0,SEQ_us7000lff4,external_temporal_holdout
us7000lftp,2023-12-03T10:35:52Z,2023,6.6,mww,19.0,8.488,126.7454,G+000+0120,60,6.4,1,SEQ_us7000lff4,external_temporal_holdout
us7000lfxx,2023-12-03T19:49:35Z,2023,6.9,mww,20.0,8.9705,126.6121,G+000+0120,96,7.0,1,SEQ_us7000lff4,external_temporal_holdout
us7000lg2l,2023-12-04T07:42:20Z,2023,5.1,mww,10.117,40.4371,28.848,G+040+0020,251,5.7,0,SEQ_us7000lg2l,external_temporal_holdout
hv73673302,2023-12-05T03:53:46Z,2023,5.06,ml,2.08,19.3251666666667,-155.2055,G+010-0160,1185,5.6,0,SEQ_hv73673302,external_temporal_holdout
us7000lgct,2023-12-05T08:23:54Z,2023,5.7,mww,75.0,13.9089,120.5645,G+010+0120,103,5.4,0,SEQ_us7000lgct,external_temporal_holdout
us7000lgud,2023-12-07T04:15:39Z,2023,5.4,mww,39.269,41.1658,49.7285,G+040+0040,79,4.4,0,SEQ_us7000lgud,external_temporal_holdout
us7000lgwp,2023-12-07T12:56:30Z,2023,7.1,mww,48.0,-20.6152,169.3089,G-030+0160,17,7.2,1,SEQ_us7000lgwp,external_temporal_holdout
us7000lh50,2023-12-07T20:03:38Z,2023,5.7,mww,54.0,18.2702,-98.7384,G+010-0100,205,6.6,1,SEQ_us7000lh50,external_temporal_holdout
pr2023343002,2023-12-09T14:27:22Z,2023,5.7,ml,7.0,18.8785,-64.3833,G+010-0070,172,5.3,0,SEQ_pr2023343002,external_temporal_holdout
us7000lj39,2023-12-14T17:55:01Z,2023,5.4,mww,78.238,13.988,-91.3759,G+010-0100,40,3.8,0,SEQ_us7000lj39,external_temporal_holdout
us7000ljvg,2023-12-18T15:59:30Z,2023,5.9,mww,12.0,35.7386,102.8149,G+030+0100,34,7.8,1,SEQ_us7000ljvg,external_temporal_holdout
us7000lkb1,2023-12-20T12:11:21Z,2023,6.2,mww,93.0,-15.8585,-72.5207,G-020-0080,31,5.6,0,SEQ_us7000lkb1,external_temporal_holdout
usd0010b47,2023-12-21T14:04:11Z,2023,5.2,mww,10.0,35.2431,141.0136,G+030+0140,10,3.4,0,SEQ_usd0010b47,external_temporal_holdout
us7000lkpg,2023-12-21T16:21:52Z,2023,5.6,mww,61.708,-21.8997,-70.1585,G-030-0080,21,5.7,0,SEQ_us7000lkpg,external_temporal_holdout
pr2023356000,2023-12-22T18:30:13Z,2023,5.25,mwp,10.0,19.5388,-68.8215,G+010-0070,114,7.0,1,SEQ_pr2023356000,external_temporal_holdout
us7000ll6h,2023-12-24T03:23:43Z,2023,5.8,mww,16.0,-38.0746,-73.8923,G-040-0080,13,4.3,0,SEQ_us7000ll6h,external_temporal_holdout
pr2023360000,2023-12-26T07:24:25Z,2023,5.3,ml,9.0,19.6258,-68.8005,G+010-0070,35,3.8,0,SEQ_pr2023356000,external_temporal_holdout
us6000m040,2023-12-28T01:35:11Z,2023,5.2,mb,35.0,6.121,125.4786,G+000+0120,16,4.8,0,SEQ_us6000m040,external_temporal_holdout
us6000m0xl,2024-01-01T07:10:09Z,2024,7.5,mww,10.0,37.4874,137.271,G+030+0130,421,8.9,1,SEQ_us6000m0xl,external_temporal_holdout
us6000m2jp,2024-01-08T20:48:42Z,2024,6.7,mww,62.574,4.9225,126.1575,G+000+0120,24,4.9,0,SEQ_us6000m2jp,external_temporal_holdout
